date,Y,ET,date_raw,DR007（无风险利率）,M2(货币供应量）,制造业PMI（制造业价格水平）,沪深300指数（市场收益率水平）,换手率:沪深300指数（市场波动情况）,标准普尔500指数（全球市场价格水平）,premium,mom_1w,OI,D
2025-06-30,0.0117357991751554,-0.1553200726327115,20250630.0,4.588387815584164,-0.3505223353339475,0.9616130477639744,-0.8742635149962088,-0.9063571065428472,-0.3411055568537977,0.1183,2.938,-0.015209039200103,0.1588420871891527
2025-07-01,0.6880539944477012,-0.034686770370728,20250701.0,0.2620197640155375,-0.4535147004733963,-0.5372909579197142,-0.852663840517849,-1.1441359770864952,-0.3623664386847463,0.1337,0.9145,-0.192751013365325,0.1522273317752947
2025-07-02,0.5547116730580965,-0.0932741982410598,20250702.0,-0.2101176462582942,-0.4535147004733963,-0.5372909579197142,-0.849689035050771,-0.8588013324341174,-0.2722680907527246,0.0743,-0.1781,0.0518804015325131,0.2284427215520305
2025-07-03,0.8186685989810564,0.0765482746676467,20250703.0,-0.653038632629043,-0.4535147004733963,-0.5372909579197142,-0.7708243553311336,-0.9539128806515768,-0.113179100337562,0.1044,-1.2522,-0.0245738784744694,0.1644069538023878
2025-07-04,0.7592301530394763,-0.0295271587064478,20250704.0,-1.181271576796797,-0.4535147004733963,-0.5372909579197142,-0.7251352235378398,-0.7161340101079285,-0.113179100337562,0.0,-1.0209,0.1387193872483243,0.1179713224250475
2025-07-05,,,,,,,,,,,,-0.0527731111457303,0.1183327984334423
2025-07-06,,,,,,,,,,,,-0.5916634829138946,0.0924827118315331
2025-07-07,0.0570291789071231,-0.0513059348194333,20250707.0,-0.6693998300147707,-0.4535147004733963,-0.5372909579197142,-0.7802014595208405,-1.0965802029777656,-0.2644254599908773,0.0746,-0.8429,0.0790271450862026,0.0665584827054485
2025-07-08,0.3766803165897697,-0.1448212141238625,20250708.0,-0.6986162539178536,-0.4535147004733963,-0.5372909579197142,-0.672591105233449,-0.7161340101079285,-0.2780887932712833,0.1188,0.0149,-0.004287428009502,0.0490538208110872
2025-07-09,0.5132628810757791,-0.1924033906877952,20250709.0,-0.5443535357095735,-0.4535147004733963,-0.5372909579197142,-0.6953871688670453,-0.47835513956428,-0.1624712600868394,0.1339,-0.0595,-0.0114718089717273,0.0372776775106597
2025-07-10,0.3700322557568785,-0.2353888302030998,20250710.0,-0.3363325975196173,-0.4535147004733963,-0.5372909579197142,-0.6351796930007222,0.044758375631746,-0.1097785846556676,0.0,0.8504,-0.2290692369749076,0.1306250830870629
