date,Y_roll_mean_30,Y_roll_std_30
2025-05-15,,
2025-05-16,,
2025-05-19,,
2025-05-20,,
2025-05-21,-0.6883252461924589,0.27108101785433986
2025-05-22,-0.7148579674034886,0.25102160536879936
2025-05-23,-0.7468778755610518,0.24430880785842715
2025-05-26,-0.8215992652097301,0.30955839088262793
2025-05-27,-0.8120152756119166,0.29098930118581784
2025-05-28,-0.7669828995692869,0.30910453598902554
2025-05-29,-0.6972571814266245,0.373456136952791
2025-05-30,-0.6554762211777233,0.3843673057077391
2025-06-03,-0.47795306121900233,0.7383189331660309
2025-06-04,-0.39163694264537047,0.77941615861931
2025-06-05,-0.3894307155908683,0.7511128072999812
2025-06-06,-0.396211353566094,0.7261506171764036
2025-06-09,-0.37290480335632376,0.7096288598307122
2025-06-10,-0.352187869836528,0.6940292605977689
2025-06-11,-0.38635767890126393,0.6907247960110079
2025-06-12,-0.3670397949562007,0.6778302082102142
2025-06-13,-0.41359261389878527,0.6942561239094039
2025-06-16,-0.4320034130049686,0.6830056015832708
2025-06-17,-0.413220655917796,0.6733546418478588
2025-06-18,-0.41073154962341457,0.658666717208436
2025-06-19,-0.394302287638478,0.650010089981269
2025-06-20,-0.39263256106264044,0.6369341253631718
2025-06-23,-0.37107777319580687,0.6345283661917912
2025-06-24,-0.3798110708735679,0.6243794823137633
2025-06-25,-0.3599957309362536,0.622345013811698
2025-06-26,-0.3687706999604937,0.6134066245680013
2025-06-27,-0.3683598960380593,0.6128611759740786
2025-06-30,-0.335419895111896,0.6248082525143593
2025-07-01,-0.35928673396174315,0.6495794272564503
2025-07-02,-0.3700446281696134,0.6548318980974972
2025-07-03,-0.2979286469447911,0.7508474409406652
2025-07-04,-0.25757702768313434,0.7528187696983699
2025-07-07,-0.201740737800426,0.7625922087788268
2025-07-08,-0.15033560603901003,0.7343480019418893
2025-07-09,-0.12582416074469643,0.7263770524115122
2025-07-10,-0.13456658583389275,0.7308781280398788
2025-07-11,-0.14665181691196655,0.7315734613485848
2025-07-14,-0.14677691214603614,0.731582491182619
2025-07-15,-0.22301916675774394,0.6525368953322834
2025-07-16,-0.20825861277335125,0.6793080133743752
2025-07-17,-0.14892707750443926,0.740687584915661
2025-07-18,-0.1758645687535692,0.76800868154952
2025-07-21,-0.2073658338588403,0.7798366798681156
2025-07-22,-0.24425744541937283,0.7957055155368935
2025-07-23,-0.23618104167603363,0.7889563847866969
2025-07-24,-0.1811035463998453,0.8604485652732111
2025-07-25,-0.1362819133081627,0.8323102744551839
2025-07-28,-0.14601411292449243,0.8422121741799415
2025-07-29,-0.16319008914322067,0.8443831714433779
2025-07-30,-0.17281637547565126,0.848264607385189
2025-07-31,-0.19780663097076054,0.8540216252241414
2025-08-01,-0.14490763711198512,0.8924952194757231
2025-08-04,-0.18262396937670827,0.9017428871024945
2025-08-05,-0.20584952721670305,0.9220245445637536
2025-08-06,-0.2297117187936602,0.9205594117138328
2025-08-07,-0.23432891399267364,0.9229455753299983
2025-08-08,-0.14093939176191836,0.9678194209946183
2025-08-11,-0.11306245951253535,0.994400792369989
2025-08-12,-0.061282355407447184,0.9681564474133488
2025-08-13,-0.02650957211909923,0.9581333912535103
2025-08-14,-0.0688347857849281,0.9081562477281833
2025-08-15,-0.06813107505752189,0.9085105377040532
2025-08-18,-0.12231500028018795,0.9073649956618871
2025-08-19,-0.1288984989499213,0.9056794306851936
2025-08-20,-0.141954636142237,0.9065799559550736
2025-08-21,-0.14364421896718005,0.9075559557511977
2025-08-22,-0.12435655938818237,0.9088907554446528
2025-08-25,-0.09932536114361237,0.9170498777673998
2025-08-26,-0.0446599105807871,0.9327652402873049
2025-08-27,-0.07021477695721785,0.9084310407222111
2025-08-28,-0.16241649409021786,0.892041197121913
2025-08-29,-0.11888163873460524,0.8657868727447614
2025-09-01,-0.123561810964765,0.8707719540424456
2025-09-02,-0.04555874091092393,0.8843675446026212
2025-09-03,-0.03340907788919765,0.8766968538376201
2025-09-04,-0.03340907788919765,0.8766968538376201
2025-09-05,-0.003809918804916579,0.8927074772674026
2025-09-08,0.07444184928251393,0.8952306338933637
2025-09-09,0.050636157335619124,0.9205894002688342
2025-09-10,0.11054384659496151,0.9323460165332818
2025-09-11,0.1906115973662591,0.9586904578547835
2025-09-12,0.10458728363802446,0.9772506996893368
2025-09-15,0.12872463395108377,0.9592831919609965
2025-09-16,0.17247052873018237,0.9204363375525434
2025-09-17,0.2130414970196943,0.9156257980861057
2025-09-18,0.29351101421701126,0.932918751661806
2025-09-19,0.2249164127891287,0.9047935124722329
2025-09-22,0.17766252211182113,0.8892413311399539
2025-09-23,0.12588241800673297,0.931587160487346
2025-09-24,0.08527599768539015,0.9541019203109194
2025-09-25,0.07995772736736109,0.9528314598988317
2025-09-26,0.025594511268394664,0.9809870884022683
2025-09-29,0.021688200054372494,0.9849815560415489
2025-09-30,-0.012006825129069072,1.0028765004858902
2025-10-09,-0.042933461563398424,1.0289553276917385
2025-10-10,-0.04345135463388718,1.0292881038688066
2025-10-13,-0.05065378313481103,1.0281648361361462
2025-10-14,-0.10991523956326547,1.0433960669850408
2025-10-15,-0.12522579712679527,1.0297523505270048
2025-10-16,-0.11621319800439081,1.0357337225609984
2025-10-17,-0.10101688457663353,1.0203182661855195
2025-10-20,-0.13389558065700724,1.0327671381710848
2025-10-21,-0.08457441281579461,1.0210219229042736
2025-10-22,-0.11242431816720104,0.9948945613719313
2025-10-23,-0.11248322956847079,0.9949119003520486
2025-10-24,-0.2123823579363417,0.961499023614624
