,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,skew,kurt
Y,115.0,-0.15764954884803004,0.8705974556862641,-1.344648992750478,-1.344648992750478,-1.344648992750478,-0.868140581688198,-0.3534821048526417,0.3833533872620182,1.652324858285649,1.652324858285649,1.652324858285649,0.5470460699252399,-0.6322982842979248
D_star,115.0,-6.75787928032704e-17,1.004376388524024,-0.8685568324596944,-0.8685568324596944,-0.8685568324596944,-0.7384276930030005,-0.3434017174791952,0.4039090950398866,2.0844143059548346,3.7082017864951786,3.884431347816571,1.8032201859324037,3.4480125303879596
OI,115.0,0.12116887512555158,0.5358528318389968,-0.8137451420671543,-0.801413179841154,-0.645632911353082,-0.31004096669996417,0.0968143891114316,0.5335697040479029,0.9257681098841339,1.3753798449563324,2.1565902466189986,0.547621032731171,0.7187730547108084
ET,115.0,-0.03152520048991619,0.21124197134290507,-0.5022400813691226,-0.5014819769553269,-0.45098969440904785,-0.1532461894812587,-0.0196727826749467,0.1445704382569062,0.2735591008449793,0.3554689289957234,0.3936304092794258,-0.3672879929132901,-0.3939869994202261
premium,115.0,0.029377391304347827,0.15363652141477702,-0.4045,-0.31253200000000003,-0.18863,-0.04625,0.0133,0.0889,0.26167,0.5169439999999998,0.7261,0.9608337639413219,4.078051465730717
mom_1w,115.0,0.5473652173913044,2.0525932830499234,-5.1242,-4.546166,-2.68938,-0.9249,0.5349,1.9988000000000001,3.5578,3.92238,4.7568,-0.3139480192316871,-0.2959723009259836
M1_star,115.0,0.3141888897066418,1.3114601456755284,-1.1540040371432432,-1.0741190539065422,-0.8573255075570201,-0.41593614279111957,-0.0003356751712366,0.507215088303026,2.276805132003637,5.906393091826558,7.180042525419005,2.792697128239724,10.044360335436524
M2_star,115.0,0.18690580958652597,1.1927027561498602,-1.822275020741301,-1.6108626377903108,-1.261811265066456,-0.6411867205037292,-0.0140151175826266,0.6371051538812306,2.335903948641642,3.945369997551826,5.169280157179443,1.5441813631770396,3.60884789887423
Y_star,115.0,0.32509476485982763,1.0998176581377848,-1.0276828472287556,-0.9370641841859837,-0.8365037033504108,-0.2746904260748677,0.1418379217004111,0.5245040900970503,2.5099151358662675,5.197104845199361,6.089889083699104,2.7693986655661598,10.43383586209636
