lag,corr
0,-0.21192694303274648
1,-0.2026443017933249
2,-0.15584506791156902
3,-0.143761176922534
4,-0.12122669830416581
5,-0.09257616796028237
6,-0.08139559151023575
7,-0.07407961892396082
8,-0.03712005003180436
9,-0.023996323563493595
10,-0.01067068861307246
11,0.04938114952402723
12,0.10493723678112758
13,0.10998987057230473
14,0.12707503273086873
15,0.08523887773573117
16,0.05797198326704214
17,0.07615329967672821
18,0.14349317023116162
19,0.08731132570616028
20,0.056585928706670965
