lag,corr
0,-0.10946156751485775
1,-0.12553780372722026
2,-0.07686617851220155
3,0.020142906075537155
4,0.08444599716281798
5,0.12026804954126957
6,0.08474741440813705
7,0.01503750430913742
8,-0.1247982394791114
9,-0.17827671599438433
10,-0.09923861235494384
11,-0.08766101786020787
12,-0.022498981195834315
13,0.04180647767824594
14,0.0767867106947284
15,0.00869286801241719
16,-0.019089686380517685
17,-0.06387842854606525
18,-0.14719772730129754
19,-0.10498670123550129
20,-0.1192954333558163
