date,z_1,z_2,z_3,OI_mean,K_used
2025-05-01,0.6489261173988319,-0.5193399610575042,-0.4190093387352466,-0.09647439413130632,4
2025-05-02,1.8713117923581157,-1.0711876830282436,-0.32939352111216835,0.15691019607256793,4
2025-05-03,0.4798897915435744,-0.9995814845297034,-0.11148038344004338,-0.2103906921420575,4
2025-05-04,1.839884814843052,0.05002754601770247,0.1533860794642848,0.6810994801083464,4
2025-05-05,2.5837289395808885,-1.0952333322420778,0.10960318352206508,0.5326995969536252,4
2025-05-06,0.9704110038430506,1.8991336579575706,0.24199532243969096,1.0371799947467708,4
2025-05-07,1.0895052767049456,2.2821716639057312,0.30013998339718595,1.2239389746692877,4
2025-05-08,1.021618707293286,2.465521947283025,0.41318162268145237,1.300107425752588,4
2025-05-09,0.978963172415657,1.4270588589787851,0.11381642764881121,0.8399461530144179,4
2025-05-10,0.5157057171869021,0.5360344569056545,-0.2796392730527841,0.25736696701325745,4
2025-05-11,0.3898058951577267,0.09027795509505582,-0.34805525020894784,0.044009533347944885,4
2025-05-12,0.16111748170205611,2.195766450108582,-0.277056136859829,0.6932759316502697,4
2025-05-13,0.6841648556771049,1.6987756409412635,-0.26163014954403824,0.7071034490247766,4
2025-05-14,0.9532855125031073,2.465521947283025,-0.19866159136503375,1.0733819561403661,4
2025-05-15,0.6224183833737329,2.3391416574382977,-0.12097326674582949,0.946862258022067,4
2025-05-16,0.8844997767020634,1.1434485658518487,-0.2848160341561708,0.5810441027992471,4
2025-05-17,1.0301288332463152,0.4226736356770193,-0.4611744272385218,0.33054268056160424,4
2025-05-18,0.22565941775563386,0.6105214267465223,-0.4697201394132024,0.12215356836298458,4
2025-05-19,0.613567417227031,1.6200347568808755,0.34727918662869894,0.8602937869122019,4
2025-05-20,1.3154009464174488,2.465521947283025,0.012265572958492389,1.2643961555529888,4
2025-05-21,0.4529465646462239,1.9294154655269782,-0.14010154675108627,0.7474201611407053,4
2025-05-22,0.6665604308785916,1.2113056783170644,-0.06933594046962568,0.6028433895753434,4
2025-05-23,0.8931229470974298,1.3283722559341526,-0.2110905633611965,0.6701348798901288,4
2025-05-24,0.8931229470974298,-0.23895068378770987,0.21224647927397988,0.2888062475278999,4
2025-05-25,0.25319794421382225,-0.45354959873828626,0.2867301293554789,0.028792824943671635,4
2025-05-26,0.2989338531844655,1.3449247426548696,0.3914654530830251,0.6784413496407867,4
2025-05-27,0.17036234937481454,1.3283722559341526,0.2557213520420655,0.5848186524503443,4
2025-05-28,0.36262766383377293,1.2951399009098352,-0.29000684347515693,0.4559202404228171,4
2025-05-29,0.28980276851319975,1.3449247426548696,-0.33736912152114523,0.4324527965489748,4
2025-05-30,-0.11062705383173978,0.09027795509505582,-0.5247480509949808,-0.18169904991055494,4
2025-05-31,-0.06326441752391461,-1.1435939673390079,-0.7226950672905591,-0.6431844840511606,4
2025-06-01,0.8412762097687001,-1.4670539496283448,-0.6935900111891925,-0.43978925034961236,4
2025-06-02,0.3898058951577267,-1.2414115985959107,-0.5424594003137649,-0.4646883679173163,4
2025-06-03,0.5424868445587766,1.4433614965777775,-0.29000684347515693,0.5652804992204657,4
2025-06-04,0.5335674724824273,0.9881211423408794,-0.2848160341561708,0.41229086022237865,4
2025-06-05,0.47091647941342984,1.0920853244765247,-0.4357640040485129,0.3757459332804805,4
2025-06-06,0.18882743538405092,1.0229615221117137,-0.49848477259569435,0.23776806163335673,4
2025-06-07,0.3898058951577267,-0.19687069808332652,-0.6088412436783388,-0.13863534886797954,4
2025-06-08,0.12405550430636074,-0.36685539568726294,-0.41345690505367694,-0.21875226547819304,4
2025-06-09,0.6312618135755896,1.3117773812370208,-0.3320483613165348,0.5369969444986918,4
2025-06-10,0.613567417227031,1.160479574413793,-0.3696082901858892,0.46814623381831155,4
2025-06-11,0.14260302377899176,1.109251678959544,-0.3507361365064955,0.30037285541068004,4
2025-06-12,0.09617197576259655,1.572326847948724,-0.2796392730527841,0.4629531835528455,4
2025-06-13,0.09617197576259655,0.6841619354259074,-0.2565156757478484,0.1746060784802185,4
2025-06-14,-0.11062705383173978,-0.28130570403021676,0.28095414491572845,-0.03699287098207602,4
2025-06-15,-0.06326441752391461,-0.09285088799395692,-0.41345690505367694,-0.1898574035238495,4
2025-06-16,0.23484704165823234,0.7569750051501862,-0.2641925237519818,0.24254317435214556,4
2025-06-17,0.6400977206542932,1.572326847948724,0.09690748164928441,0.7697773500841004,4
2025-06-18,-0.11062705383173978,1.8991336579575706,-0.3507361365064955,0.4792568225397784,4
2025-06-19,-0.06326441752391461,0.5919797974222119,-0.34805525020894784,0.06022004322978312,4
2025-06-20,-0.5271156249093853,0.3844416957104714,-0.38866849689179706,-0.177114142030237,4
2025-06-21,-0.37018560443298887,-0.41005752254797784,-0.5483998152130247,-0.4428809807313305,4
2025-06-22,-0.4876602758706077,-0.32393937772526876,-0.7489433290501173,-0.5201809942153313,4
2025-06-23,-0.31194278932486125,1.1774659407002688,-0.34537811602780744,0.17338167844920005,4
2025-06-24,-0.17729968717978264,0.882461817515911,-0.5101128452450254,0.06501642836370099,4
2025-06-25,-0.32162727314500955,1.0920853244765247,-0.005569633738343984,0.2549628058643904,4
2025-06-26,-0.04437967024036939,0.738848293952427,-0.6088412436783388,0.028542460011239612,4
2025-06-27,-0.20600520930531696,0.05002754601770247,-0.6429165296684056,-0.26629806431867337,4
2025-06-28,-0.7065432601994671,-0.5858051080941332,-0.7879918823357054,-0.6934467502097686,4
2025-06-29,-0.8686789722977054,-1.0711876830282436,-0.7879918823357054,-0.9092861792205514,4
