date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-05-01,5.0,,1,2.5799436814553824,2.5799436814553824
2025-05-02,3.6666666666666665,0.33333333333333326,3,0.7780782531373374,1.6344417379645235
2025-05-03,3.3333333333333335,4.333333333333333,3,0.32761189605782665,1.1550574575110055
2025-05-05,1.0,,1,-2.8256526034987517,0.007566649678168458
2025-05-06,3.3333333333333335,0.33333333333333337,3,0.32761189605782665,0.08483482027004993
2025-05-07,2.0,1.0,3,-1.4742535322602184,-0.2432897841602661
2025-05-08,3.0,1.0,3,-0.12285446102168476,-0.22058138224287055
2025-05-09,3.0,4.0,3,-0.12285446102168476,-0.2037422425582759
2025-05-10,2.0,2.0,2,-1.4742535322602184,-0.40681546258641266
2025-05-12,4.666666666666667,0.3333333333333335,3,2.1294773243758716,-0.026367018455231313
2025-05-13,3.6666666666666665,2.3333333333333335,3,0.7780782531373374,0.0879318519873126
2025-05-14,1.0,0.0,3,-2.8256526034987517,-0.3071539660155682
2025-05-15,2.3333333333333335,1.3333333333333333,3,-1.0237871751807068,-0.4004739126726164
2025-05-16,3.0,0.0,3,-0.12285446102168476,-0.36557665316499854
2025-05-17,3.5,0.5,2,0.552845074597582,-0.2536468501879542
2025-05-18,5.0,,1,2.5799436814553824,0.08241441690768865
2025-05-19,2.6666666666666665,2.3333333333333335,3,-0.5733208181011962,0.006491468216883173
2025-05-20,2.0,1.0,3,-1.4742535322602184,-0.16134396178367305
2025-05-21,4.333333333333333,0.3333333333333335,3,1.6790109672963596,0.04334828836380147
2025-05-22,2.6666666666666665,2.3333333333333335,3,-0.5733208181011962,-0.024097255002169426
2025-05-23,4.0,0.0,3,1.2285446102168487,0.11086787076065832
2025-05-24,3.0,2.0,2,-0.12285446102168476,0.08602025109956318
2025-05-26,3.6666666666666665,2.3333333333333335,3,0.7780782531373374,0.15871968293562494
2025-05-27,2.3333333333333335,2.3333333333333335,3,-1.0237871751807068,0.035823312864535564
2025-05-28,3.3333333333333335,0.33333333333333326,3,0.32761189605782665,0.06585860269572301
2025-05-29,3.3333333333333335,1.3333333333333333,3,0.32761189605782665,0.09257091083291658
2025-05-30,1.6666666666666667,1.3333333333333335,3,-1.9247198893397293,-0.11170828102070082
2025-06-01,4.0,,1,1.2285446102168487,0.02306945929458552
2025-06-02,3.0,1.0,3,-0.12285446102168476,0.008486795299128479
2025-06-03,4.0,1.0,3,1.2285446102168487,0.1297253948326429
2025-06-04,3.0,0.0,3,-0.12285446102168476,0.10475346186118706
2025-06-05,3.3333333333333335,4.333333333333333,3,0.32761189605782665,0.12668621650970444
2025-06-06,2.3333333333333335,2.3333333333333335,3,-1.0237871751807068,0.013928383983379393
2025-06-07,1.0,,1,-2.8256526034987517,-0.2633435643741073
2025-06-09,3.6666666666666665,2.3333333333333335,3,0.7780782531373374,-0.16199498846638966
2025-06-10,3.0,1.0,3,-0.12285446102168476,-0.15819747875992435
2025-06-11,1.6666666666666667,0.33333333333333337,3,-1.9247198893397293,-0.32912043051501283
2025-06-12,2.3333333333333335,2.3333333333333335,3,-1.0237871751807068,-0.39616781626490705
2025-06-13,2.6666666666666665,2.3333333333333335,3,-0.5733208181011962,-0.41322792086243404
2025-06-14,3.5,0.5,2,0.552845074597582,-0.3203816476278893
2025-06-15,3.5,0.5,2,0.552845074597582,-0.23661188644454673
2025-06-16,3.3333333333333335,1.3333333333333333,3,0.32761189605782665,-0.18257460314348542
2025-06-17,2.6666666666666665,0.33333333333333326,3,-0.5733208181011962,-0.21994153883489526
2025-06-18,3.3333333333333335,1.3333333333333333,3,0.32761189605782665,-0.1676499473529582
2025-06-19,3.3333333333333335,1.3333333333333333,3,0.32761189605782665,-0.12041005197352672
2025-06-20,3.6666666666666665,0.33333333333333337,3,0.7780782531373374,-0.034803729633693575
2025-06-21,3.5,0.5,2,0.552845074597582,0.021130336882193936
2025-06-22,3.0,,1,-0.12285446102168476,0.007437870637259916
2025-06-23,2.3333333333333335,1.3333333333333335,3,-1.0237871751807068,-0.09054776074693191
2025-06-24,3.3333333333333335,1.3333333333333335,3,0.32761189605782665,-0.05084425992376644
2025-06-25,2.6666666666666665,2.3333333333333335,3,-0.5733208181011962,-0.100419154389086
2025-06-26,3.3333333333333335,0.33333333333333337,3,0.32761189605782665,-0.05983035095721665
2025-06-27,3.3333333333333335,4.333333333333333,3,0.32761189605782665,-0.023110664689824246
2025-06-29,4.0,,1,1.2285446102168487,0.09545539277600454
2025-06-30,2.3333333333333335,2.333333333333333,3,-1.0237871751807068,-0.010519750190416259
2025-07-01,4.0,,1,1.2285446102168487,0.10675279332306628
2025-07-02,3.6666666666666665,1.3333333333333333,3,0.7780782531373374,0.1702676121138688
2025-07-03,2.6666666666666665,0.33333333333333337,3,-0.5733208181011962,0.09993945761878607
2025-07-04,3.6666666666666665,2.3333333333333335,3,0.7780782531373374,0.16405799169221008
2025-07-05,3.0,4.0,3,-0.12285446102168476,0.13693764541219025
2025-07-06,3.0,,1,-0.12285446102168476,0.11238694514482186
2025-07-07,3.6666666666666665,0.33333333333333326,3,0.7780782531373374,0.17528150979469403
2025-07-08,3.3333333333333335,0.33333333333333326,3,0.32761189605782665,0.1896707644458364
2025-07-09,4.333333333333333,0.3333333333333335,3,1.6790109672963596,0.33032912488351984
2025-07-10,3.0,1.0,3,-0.12285446102168476,0.2875360732127024
2025-07-11,2.6666666666666665,2.3333333333333335,3,-0.5733208181011962,0.20625969436465716
2025-07-12,2.0,,1,-1.4742535322602184,0.047618554322598775
