date,OI_mean
2025-05-01,0.9158955781854696
2025-05-02,0.7228259075834483
2025-05-03,0.7308221315010135
2025-05-04,0.012364707527206456
2025-05-05,0.5437189841032918
2025-05-06,2.196377825747708
2025-05-07,2.1515617348800493
2025-05-08,2.382185030774226
2025-05-09,1.6235072589776285
2025-05-10,1.3948372362583903
2025-05-11,1.0607218651822716
2025-05-12,0.6988897083450251
2025-05-13,0.6152712716816294
2025-05-14,0.5634227572482526
2025-05-15,0.7786268415421983
2025-05-16,0.37186513460795045
2025-05-17,0.8008713900676042
2025-05-18,0.4195575089865841
2025-05-19,0.16927038997568697
2025-05-20,0.6657046700876069
2025-05-21,0.641277965250355
2025-05-22,0.21273312461412433
2025-05-23,0.2839341172946854
2025-05-24,0.7209164450369698
2025-05-25,0.7021096000723958
2025-05-26,0.5074823728252777
2025-05-27,0.6555813960428153
2025-05-28,0.7171403338620324
2025-05-29,0.9802937431902334
2025-05-30,0.619605839110514
2025-05-31,0.9890007756535123
2025-06-01,1.0101340235868765
2025-06-02,0.8387938686662855
2025-06-03,0.8229566894425352
2025-06-04,0.8457696434009906
2025-06-05,1.4226023383468098
2025-06-06,0.8362017725262803
2025-06-07,0.8825014486904196
2025-06-08,0.9458390507634356
2025-06-09,1.6275271247017489
2025-06-10,1.6487065630216027
2025-06-11,1.5862178524218253
2025-06-12,1.8138155888201493
2025-06-13,1.3057327737103408
2025-06-14,1.1738531574037432
2025-06-15,1.083434279417219
2025-06-16,1.4897265772319594
2025-06-17,0.9012781790053608
2025-06-18,0.9909734782345808
2025-06-19,0.68358679956822
2025-06-20,0.7336005276130549
2025-06-21,0.6645510291346857
2025-06-22,0.5627295749104774
2025-06-23,0.5415842712399664
2025-06-24,0.25343696650620934
2025-06-25,-0.005886492088420829
2025-06-26,0.23872121305159408
2025-06-27,0.4805583840688765
2025-06-28,0.42451821698832015
2025-06-29,0.30076698630194015
2025-06-30,0.3540195039985683
2025-07-01,0.4403153251217737
2025-07-02,0.09920972349153988
2025-07-03,0.43220328095873245
2025-07-04,0.38673394714043874
2025-07-05,0.34750812040519574
2025-07-06,0.15013929002685908
2025-07-07,0.43392365660732585
2025-07-08,0.2293848187018602
2025-07-09,0.16179486047917704
2025-07-10,0.3724650641401514
2025-07-11,0.7572567182254576
2025-07-12,0.24702846591353747
2025-07-13,0.5703132938494303
2025-07-14,0.7190711296720574
2025-07-15,0.44195291994988056
2025-07-16,0.13684586999382997
2025-07-17,0.5007492059422496
2025-07-18,0.2524344004949845
2025-07-19,-0.3657955340535861
2025-07-20,-0.7763826491124156
2025-07-21,-0.09272677727258911
2025-07-22,-0.7254965996468675
2025-07-23,-0.444216184924158
2025-07-24,0.14406589272796025
2025-07-25,0.039464141486553674
2025-07-26,-0.13106097346825044
2025-07-27,-0.22366952279092442
2025-07-28,0.21884113760348659
2025-07-29,-0.002530193864111722
2025-07-30,-0.3914437474958639
2025-07-31,-0.3485144865971935
2025-08-01,-0.48401039414821856
2025-08-02,-0.6155653955268597
2025-08-03,-0.7071542199412604
2025-08-04,-0.21216485149961062
2025-08-05,-0.626678248899123
2025-08-06,-0.9314525920455557
2025-08-07,-0.37745228786811696
2025-08-08,-0.53492917781794
2025-08-09,-1.0557584379493685
2025-08-10,-0.7805835643127917
2025-08-11,-0.45888507967278286
2025-08-12,-0.824331895313399
2025-08-13,-0.3069409157893101
2025-08-14,-0.1335406213936692
2025-08-15,-0.16177160473975116
2025-08-16,-0.5867968343013124
2025-08-17,-0.6486534637103328
2025-08-18,-0.507419797070594
2025-08-19,-0.4643843674116406
2025-08-20,-0.479799887834972
2025-08-21,-0.6630589434331849
2025-08-22,-0.37863838290158186
2025-08-23,-0.47121916384073365
2025-08-24,-0.8631255752889953
2025-08-25,-0.47331248290095035
2025-08-26,-0.6816161531537421
2025-08-27,-0.5639948822306051
2025-08-28,-0.2208653663009813
2025-08-29,-0.31836507767479305
2025-08-30,-0.5448113968631073
2025-08-31,-0.9601708561802309
2025-09-01,-0.8121587452186515
2025-09-02,-0.47168744357888476
2025-09-03,-0.6854437859837996
2025-09-04,-1.114724063347334
2025-09-05,-0.7004650964572398
2025-09-06,-0.6188107367011751
2025-09-07,-0.42797435582399085
2025-09-08,-1.2843987901805651
2025-09-09,-1.0068246282638966
2025-09-10,0.18160953994210385
2025-09-11,0.4496906279591766
2025-09-12,-0.19465018197006048
2025-09-13,0.41347894401092145
2025-09-14,0.3065497686130994
2025-09-15,-0.5998681655291797
2025-09-16,-0.6410824002583676
2025-09-17,-0.5531779725367377
2025-09-18,-0.9409452338659475
2025-09-19,-0.5193848112932632
2025-09-20,-0.7319061098770968
2025-09-21,-0.5973757521772309
2025-09-22,-0.6987434851641813
2025-09-23,-0.942980736833268
2025-09-24,-1.3290480073425517
2025-09-25,-1.0259779590379654
2025-09-26,-0.8847038779088462
2025-09-27,-0.7218016259320006
2025-09-28,-1.3649392413579013
2025-09-29,-0.7383854757688678
2025-09-30,-1.1262425114139665
2025-10-01,-0.6547451180421403
2025-10-02,-0.4952336596136527
2025-10-03,-0.5899349541205768
2025-10-04,-0.632768502604199
2025-10-05,-0.7457420586958589
2025-10-06,-0.3323301292364881
2025-10-07,-0.2543273584308881
2025-10-08,-0.5177085982068609
2025-10-09,-1.0762484495798634
2025-10-10,-1.0435717405195217
2025-10-11,-0.743582620716213
2025-10-12,-0.6129702302337133
2025-10-13,-0.965404785092769
2025-10-14,-0.798231980241556
2025-10-15,-1.1269204195785107
2025-10-16,-0.7250130282048639
2025-10-17,-0.712444153355773
