date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-07-11,4.0,1.0,3,1.3490283433040131,-0.029130118930195435
2025-07-12,3.0,0.0,3,0.06215035727958874,-0.020516117998606594
2025-07-13,2.6666666666666665,2.333333333333333,3,-0.3668089713952196,-0.053192241201053446
2025-07-14,3.0,1.0,3,0.06215035727958874,-0.04230944535908799
2025-07-15,2.3333333333333335,1.3333333333333333,3,-0.7957683000700274,-0.11339436332777446
2025-07-16,2.3333333333333335,2.333333333333333,3,-0.7957683000700274,-0.17776838286401317
2025-07-17,2.6666666666666665,0.33333333333333337,3,-0.3668089713952196,-0.1956010512439453
2025-07-18,3.6666666666666665,1.3333333333333333,3,0.9200690146292049,-0.09036303107300304
2025-07-19,3.6666666666666665,1.3333333333333333,3,0.9200690146292049,0.004943336018182103
2025-07-20,2.6666666666666665,0.33333333333333337,3,-0.3668089713952196,-0.030119615842421146
2025-07-21,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.01903966377369143
2025-07-22,2.0,3.0,3,-1.2247276287448357,-0.09826071466233881
2025-07-23,2.3333333333333335,1.3333333333333333,3,-0.7957683000700274,-0.16404078856576687
2025-07-24,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,-0.10225721501624636
2025-07-25,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,-0.12720490994880843
2025-07-26,3.6666666666666665,1.3333333333333333,3,0.9200690146292049,-0.028447651168753755
2025-07-27,3.0,,1,0.06215035727958874,-0.019904513815052226
2025-07-28,3.0,0.0,3,0.06215035727958874,-0.012167131617814464
2025-07-29,3.6666666666666665,2.333333333333333,3,0.9200690146292049,0.07573662166161949
2025-07-30,3.6666666666666665,0.33333333333333337,3,0.9200690146292049,0.15535026589434828
2025-07-31,3.3333333333333335,4.333333333333333,3,0.4911096859543971,0.18700914471790664
2025-08-01,2.0,1.0,3,-1.2247276287448357,0.0538978344085134
2025-08-02,3.0,3.0,3,0.06215035727958874,0.054675947009825095
2025-08-03,2.6666666666666665,0.33333333333333326,3,-0.3668089713952196,0.014935499552382409
2025-08-04,3.6666666666666665,2.3333333333333335,3,0.9200690146292049,0.10027671665518317
2025-08-05,3.6666666666666665,2.3333333333333335,3,0.9200690146292049,0.17757074097804126
2025-08-06,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.20713247223526673
2025-08-07,4.0,1.0,3,1.3490283433040131,0.3147942410768913
2025-08-08,3.3333333333333335,2.333333333333333,3,0.4911096859543971,0.3314177353822437
2025-08-09,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.3464738262795961
2025-08-10,5.0,,1,2.6359063293284377,0.5623250660513806
2025-08-11,2.6666666666666665,4.333333333333333,3,-0.3668089713952196,0.4747253275359405
2025-08-12,1.3333333333333333,0.33333333333333337,3,-2.082646286094452,0.23361476857745295
2025-08-13,3.3333333333333335,2.3333333333333335,3,0.4911096859543971,0.25789144298918004
2025-08-14,4.0,0.0,3,1.3490283433040131,0.3607636587220309
2025-08-15,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,0.2921684659168127
2025-08-16,1.6666666666666667,0.3333333333333333,3,-1.6536869574196438,0.10871474816928334
2025-08-17,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.14476653819693372
2025-08-18,3.6666666666666665,2.3333333333333335,3,0.9200690146292049,0.2178610446573501
2025-08-19,5.0,0.0,3,2.6359063293284377,0.44583066283112344
2025-08-20,3.3333333333333335,4.333333333333333,3,0.4911096859543971,0.45009949088499396
2025-08-21,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,0.3730829218694535
2025-08-22,3.3333333333333335,1.3333333333333335,3,0.4911096859543971,0.38421024016886945
2025-08-23,2.6666666666666665,0.33333333333333337,3,-0.3668089713952196,0.3134058204454921
2025-08-24,3.3333333333333335,2.3333333333333335,3,0.4911096859543971,0.3301593212693197
2025-08-25,3.0,0.0,3,0.06215035727958874,0.30489210192196614
2025-08-26,3.3333333333333335,0.33333333333333326,3,0.4911096859543971,0.3224482124319522
2025-08-27,3.6666666666666665,0.33333333333333326,3,0.9200690146292049,0.378790290365968
2025-08-28,1.6666666666666667,1.3333333333333335,3,-1.6536869574196438,0.18717400088186503
2025-08-29,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.2158281849394505
2025-08-30,5.0,,1,2.6359063293284377,0.4439860252936278
2025-08-31,3.5,0.5,2,0.705589350291801,0.4686491986163993
2025-09-01,3.0,1.0,3,0.06215035727958874,0.43032573752060455
2025-09-02,3.0,3.0,3,0.06215035727958874,0.3956153150031007
2025-09-03,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,0.3237363779642945
2025-09-04,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.33951579351856404
2025-09-05,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.3538075704110237
2025-09-06,2.0,1.0,3,-1.2247276287448357,0.20498848830441943
2025-09-07,3.0,,1,0.06215035727958874,0.19152218618110325
2025-09-08,2.6666666666666665,0.33333333333333337,3,-0.3668089713952196,0.13888460579710213
2025-09-09,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,0.17209118982640945
2025-09-10,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,0.12128552687558165
2025-09-11,3.6666666666666665,5.333333333333334,3,0.9200690146292049,0.19659208224155877
2025-09-12,1.3333333333333333,0.3333333333333333,3,-2.082646286094452,-0.01828661190379567
2025-09-13,2.0,1.0,3,-1.2247276287448357,-0.13202566719332692
2025-09-15,4.0,1.0,3,1.3490283433040131,0.007602919156290203
2025-09-16,2.6666666666666665,0.33333333333333326,3,-0.3668089713952196,-0.02769531717086264
2025-09-17,2.0,3.0,3,-1.2247276287448357,-0.1405472971924636
2025-09-18,2.0,3.0,3,-1.2247276287448357,-0.24275997732349516
2025-09-19,3.0,0.0,3,0.06215035727958874,-0.2140141148307774
2025-09-20,3.6666666666666665,0.33333333333333337,3,0.9200690146292049,-0.10709680038745793
2025-09-21,3.0,3.0,3,0.06215035727958874,-0.09114078331201625
2025-09-22,2.0,1.0,3,-1.2247276287448357,-0.1980112896491049
2025-09-23,2.3333333333333335,1.3333333333333333,3,-0.7957683000700274,-0.2543656743400325
2025-09-24,2.0,1.0,3,-1.2247276287448357,-0.34584790856126535
2025-09-25,3.3333333333333335,4.333333333333333,3,0.4911096859543971,-0.2669425627443378
2025-09-26,2.0,3.0,3,-1.2247276287448357,-0.3572390816763654
2025-09-27,2.6666666666666665,0.33333333333333337,3,-0.3668089713952196,-0.35814129628744723
