date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-09-11,4.0,3.0,3,1.133852446966927,-0.03293885743835912
2025-09-12,2.0,2.0,2,-1.0544105557781627,-0.12974843508000888
2025-09-13,3.6666666666666665,0.33333333333333337,3,0.7691419465094119,-0.04459888090507139
2025-09-15,5.0,,1,2.227983948339472,0.1705799347755151
2025-09-16,3.6666666666666665,0.33333333333333337,3,0.7691419465094119,0.22723146298467842
2025-09-17,2.0,1.0,3,-1.0544105557781627,0.10597394267713461
2025-09-18,1.6666666666666667,1.3333333333333335,3,-1.4191210562356775,-0.03826864145263287
2025-09-19,4.666666666666667,0.3333333333333335,3,1.8632734478819573,0.14152359584860913
2025-09-20,3.3333333333333335,2.3333333333333335,3,0.4044314460518973,0.16637491153673944
2025-09-21,2.0,1.0,3,-1.0544105557781627,0.05100905800786805
2025-09-22,3.0,1.0,3,0.039720945594382204,0.04994255630138491
2025-09-23,3.6666666666666665,0.33333333333333326,3,0.7691419465094119,0.11787872730782738
2025-09-24,2.6666666666666665,0.33333333333333326,3,-0.3249895548631329,0.07605273863123442
2025-09-25,1.6666666666666667,1.3333333333333335,3,-1.4191210562356775,-0.06513297826270384
2025-09-26,3.0,3.0,3,0.039720945594382204,-0.05523336855393386
2025-09-27,3.3333333333333335,0.33333333333333326,3,0.4044314460518973,-0.01184082092564431
2025-09-28,4.0,0.0,3,1.133852446966927,0.09629967735031165
2025-09-29,3.0,1.0,3,0.039720945594382204,0.09095988440872042
2025-09-30,3.6666666666666665,1.3333333333333335,3,0.7691419465094119,0.15495890322733633
2025-10-01,2.6666666666666665,0.33333333333333337,3,-0.3249895548631329,0.10967106435465007
2025-10-02,2.0,3.0,3,-1.0544105557781627,-0.0001622737369650746
2025-10-03,3.6666666666666665,1.3333333333333333,3,0.7691419465094119,0.07241757192714618
2025-10-04,3.3333333333333335,0.33333333333333337,3,0.4044314460518973,0.10373920727747474
2025-10-05,3.0,0.0,3,0.039720945594382204,0.09770020560209722
2025-10-06,3.6666666666666665,1.3333333333333335,3,0.7691419465094119,0.1610354170007426
2025-10-07,2.6666666666666665,1.3333333333333335,3,-0.3249895548631329,0.11519237928141718
2025-10-08,2.0,1.0,3,-1.0544105557781627,0.00487771387058479
2025-10-09,3.6666666666666665,2.3333333333333335,3,0.7691419465094119,0.07695861757912445
2025-10-10,4.0,1.0,3,1.133852446966927,0.17663485677565222
2025-10-11,2.6666666666666665,2.3333333333333335,3,-0.3249895548631329,0.12932800082214105
2025-10-12,3.0,1.0,3,0.039720945594382204,0.1208776610871741
2025-10-13,3.3333333333333335,0.33333333333333326,3,0.4044314460518973,0.14761728066520335
2025-10-14,4.0,1.0,3,1.133852446966927,0.24061862372422674
2025-10-15,4.666666666666667,0.33333333333333326,3,1.8632734478819573,0.3936304092794258
2025-10-16,2.3333333333333335,1.3333333333333333,3,-0.6897000553206475,0.2914775237931507
2025-10-17,3.0,0.0,3,0.039720945594382204,0.26773852994963687
2025-10-18,3.6666666666666665,2.3333333333333335,3,0.7691419465094119,0.31501677434194597
2025-10-19,2.3333333333333335,0.33333333333333337,3,-0.6897000553206475,0.2202816560939187
2025-10-20,2.3333333333333335,1.3333333333333335,3,-0.6897000553206475,0.13448035075080633
2025-10-21,2.0,3.0,3,-1.0544105557781627,0.022382388660029902
2025-10-22,3.6666666666666665,1.3333333333333333,3,0.7691419465094119,0.09279192806741028
2025-10-23,3.6666666666666665,0.33333333333333337,3,0.7691419465094119,0.15656211533800668
2025-10-24,1.6666666666666667,0.3333333333333333,3,-1.4191210562356775,0.007999005279861226
2025-10-25,4.0,0.0,3,1.133852446966927,0.11414906227097986
2025-10-26,2.3333333333333335,2.333333333333333,3,-0.6897000553206475,0.03835947403059694
2025-10-27,2.0,1.0,3,-1.0544105557781627,-0.0646698231487068
2025-10-28,2.6666666666666665,2.3333333333333335,3,-0.3249895548631329,-0.08921331159019771
2025-10-29,4.333333333333333,1.3333333333333335,3,1.4985629474244417,0.06048469153158478
2025-10-30,3.6666666666666665,0.33333333333333337,3,0.7691419465094119,0.12729764610133384
2025-10-31,3.0,0.0,3,0.039720945594382204,0.11904086124518388
