date,OI_mean
2025-05-01,-0.0966105068465849
2025-05-02,-0.21231715466139156
2025-05-03,0.49136823322192075
2025-05-04,0.27918215291475007
2025-05-05,0.6149425605137168
2025-05-06,1.2325234163580432
2025-05-07,-0.11351573247207873
2025-05-08,-0.4361281054460487
2025-05-09,-0.10409256522526805
2025-05-10,-0.06871272996697105
2025-05-11,-0.6031001563766166
2025-05-12,0.870588435418515
2025-05-13,0.23864326404104563
2025-05-14,0.33681231057760636
2025-05-15,0.3356274763721298
2025-05-16,0.03561437065777503
2025-05-17,-0.4375241407052646
2025-05-18,-0.1984416300382583
2025-05-19,0.7087831705500278
2025-05-20,0.23782517270659687
2025-05-21,1.2415755447560504
2025-05-22,0.6719850158308223
2025-05-23,0.22038680207513953
2025-05-24,-0.38896927247244006
2025-05-25,0.2581809105797174
2025-05-26,1.500948674506662
2025-05-27,0.9545477614261263
2025-05-28,0.473663280771394
2025-05-29,0.4603941013172384
2025-05-30,0.007313064011451538
2025-05-31,-0.4980476218645659
2025-06-01,-0.46142268272803094
2025-06-02,-0.44948766088090464
2025-06-03,0.78179841350681
2025-06-04,0.5872325979537579
2025-06-05,0.8412572942633559
2025-06-06,1.1793978348626821
2025-06-07,-0.12574368853891146
2025-06-08,-0.06300779999774565
2025-06-09,0.7129348890267545
2025-06-10,0.827810122674539
2025-06-11,0.35289264481266874
2025-06-12,0.4441339402914602
2025-06-13,-0.13290308942898496
2025-06-14,-0.7222221016753999
2025-06-15,-0.4673436880450059
2025-06-16,0.1950702302711056
2025-06-17,0.4194125108796157
2025-06-18,0.1790932927567447
2025-06-19,-0.07103159525308911
2025-06-20,-0.05650565613560676
2025-06-21,-1.0050462645827019
2025-06-22,-0.8848109101048172
2025-06-23,0.4254938740507855
2025-06-24,0.5152490159884188
2025-06-25,0.717370883766383
2025-06-26,0.51931795003068
2025-06-27,0.7822356830310159
2025-06-28,-0.4068312071584508
2025-06-29,-0.4689349978405825
2025-06-30,0.2568231785304031
2025-07-01,0.21980100135277067
2025-07-02,-0.060438898212609025
2025-07-03,-0.10303818172919592
2025-07-04,-0.47452895924129296
2025-07-05,-0.8699656225222903
2025-07-06,-1.287515723768636
2025-07-07,-0.1781807493207532
2025-07-08,-0.2284737492675584
2025-07-09,-0.28382933320591097
2025-07-10,-0.460210501703923
2025-07-11,-0.10670500767895157
2025-07-12,-0.9288459400971488
2025-07-13,-1.1179806186215049
2025-07-14,-0.13746210016222282
2025-07-15,-0.08217602207252846
2025-07-16,-0.23796572932543
2025-07-17,-0.16535221403480985
2025-07-18,0.13394462067088442
2025-07-19,-0.786824325597118
2025-07-20,-1.108018111930152
2025-07-21,0.22785720436274792
2025-07-22,-0.4581908469101336
2025-07-23,-0.13204279606274624
2025-07-24,-0.21436091270261604
2025-07-25,-0.6853817823652149
2025-07-26,-0.9464588868394737
2025-07-27,-0.9876008668458885
2025-07-28,-0.2565418818373146
2025-07-29,-0.24809048091910213
2025-07-30,-0.677123578490643
2025-07-31,-0.6467398825485061
2025-08-01,-0.10996622375987858
2025-08-02,-1.0566765812351286
2025-08-03,-1.3514887305003471
2025-08-04,-0.006221721982367405
2025-08-05,-0.11567390083552205
2025-08-06,-0.352850063749427
2025-08-07,-0.2644401937573731
2025-08-08,-0.3542247474941452
2025-08-09,-1.1581037847230604
2025-08-10,-1.1034382883986094
2025-08-11,0.18307571633580788
2025-08-12,-0.10646997495718784
2025-08-13,-0.35595235595757463
2025-08-14,-0.023466301192524703
2025-08-15,-0.5783754753528015
2025-08-16,-0.8213939287736424
2025-08-17,-0.8605275784461384
2025-08-18,0.07999689890149113
2025-08-19,0.23902744884912974
2025-08-20,-0.022219170092787326
2025-08-21,-0.058783098669373514
2025-08-22,-0.14097019265396246
2025-08-23,-0.9537737085028875
2025-08-24,-0.9662157317887252
2025-08-25,0.45661852004059994
2025-08-26,0.4527548162921544
2025-08-27,0.03976761673187309
2025-08-28,-0.11355425969143151
2025-08-29,0.14830024139020814
2025-08-30,-0.8839676503758672
2025-08-31,-0.961533659434448
2025-09-01,0.6899879383340316
2025-09-02,0.3303531451021567
2025-09-03,-0.15653157374859505
2025-09-04,0.5638123655854467
2025-09-05,0.7219628336980737
2025-09-06,0.2809130345232737
2025-09-07,0.013643538825389045
2025-09-08,0.7165682732090798
2025-09-09,0.31457248168436064
2025-09-10,0.637689180813097
2025-09-11,0.13555077716355482
2025-09-12,-0.3594252721673737
2025-09-13,-0.5643664240828614
2025-09-14,-0.6371419548725296
2025-09-15,0.686012546869997
2025-09-16,0.24506411791484628
2025-09-17,0.08628381942188762
2025-09-18,0.30806871051931867
2025-09-19,-0.13892550992046895
2025-09-20,-0.6662778143063414
2025-09-21,-0.8075209544581182
2025-09-22,0.7565882340189066
2025-09-23,0.13281162497605384
2025-09-24,-0.032240168562357875
2025-09-25,0.11563442527540058
2025-09-26,-0.03918284034673185
2025-09-27,-0.33297281187525657
2025-09-28,0.7621801895074446
2025-09-29,1.0870244764079644
2025-09-30,0.4888179503396121
2025-10-01,-0.43270467728698564
2025-10-02,0.18100726491339336
2025-10-03,-0.41697447690648076
2025-10-04,0.25122420671961465
2025-10-05,0.4432510670899905
2025-10-06,0.37387090510509885
2025-10-07,1.461910098579424
2025-10-08,1.8398544754234691
2025-10-09,1.8479644124648857
2025-10-10,1.391773627056585
2025-10-11,0.7412007833987703
2025-10-12,-0.10017328610347453
2025-10-13,1.173351164548005
2025-10-14,0.5163629027694162
2025-10-15,0.2561371857059765
2025-10-16,0.8773987444259467
2025-10-17,0.5116778467156963
