date,OI_mean
2025-05-01,0.4182063762821262
2025-05-02,0.2729017668054867
2025-05-03,0.12527844673876629
2025-05-04,-0.1895818639525236
2025-05-05,0.1600938953079044
2025-05-06,-0.21763213455154293
2025-05-07,0.1334691389913246
2025-05-08,-0.3268397494267523
2025-05-09,-0.14256515824518015
2025-05-10,0.38036272569198754
2025-05-11,-0.3088997813246116
2025-05-12,-0.39240729396306734
2025-05-13,-0.8136855382992604
2025-05-14,-0.829129658580957
2025-05-15,-0.7281779433840957
2025-05-16,0.3839592858522931
2025-05-17,0.10981562388068455
2025-05-18,0.06014037250704196
2025-05-19,-0.13118424084708663
2025-05-20,-0.3008338846701845
2025-05-21,-0.6128879831871209
2025-05-22,-0.6900029176643686
2025-05-23,-0.45174272429841666
2025-05-24,1.3090108647510317
2025-05-25,1.0864750098204907
2025-05-26,-0.2314945832874827
2025-05-27,-0.007121947013829251
2025-05-28,-0.6376076329676688
2025-05-29,-0.21225185871425054
2025-05-30,-0.3983373320562808
2025-05-31,1.001707884621264
2025-06-01,1.260982587474932
2025-06-02,0.5530991667015293
2025-06-03,0.06061922190761467
2025-06-04,-0.18754921401249758
2025-06-05,0.007960587476201578
2025-06-06,0.24127863803016023
2025-06-07,1.346712986754783
2025-06-08,1.487776387335311
2025-06-09,0.1775230929129611
2025-06-10,0.4938240656226907
2025-06-11,-0.04570179946442959
2025-06-12,0.04683480177985888
2025-06-13,-0.0044347049190612275
2025-06-14,0.07496333155315076
2025-06-15,-0.23506721845348877
2025-06-16,-0.0773606078331028
2025-06-17,-0.17439824663656767
2025-06-18,-0.30520745614241257
2025-06-19,-0.4485960676846996
2025-06-20,-0.206373371038991
2025-06-21,1.073522645421973
2025-06-22,0.0719864494357641
2025-06-23,0.5267136773557941
2025-06-24,-0.09393276375595043
2025-06-25,0.06940243096431065
2025-06-26,0.13933263950248032
2025-06-27,0.25059968495844537
2025-06-28,-0.34480448780426376
2025-06-29,0.5347080895817884
2025-06-30,-0.06910797460060164
2025-07-01,0.06179579716767871
2025-07-02,0.1187366570519034
2025-07-03,-0.3277249226479014
2025-07-04,-0.5629557359652408
2025-07-05,0.6705214012142388
2025-07-06,-0.10651604954410572
2025-07-07,0.46218932908621
2025-07-08,-0.16609153851668035
2025-07-09,0.5965217317159849
2025-07-10,-0.6329079423179447
2025-07-11,-0.14818333094517067
2025-07-12,0.30983247922392493
2025-07-13,0.5645537000578534
2025-07-14,0.9985941964961813
2025-07-15,0.7662115364233474
2025-07-16,0.6301479556063022
2025-07-17,1.2454744730483176
2025-07-18,0.8201546921176811
2025-07-19,-0.20442190757932255
2025-07-20,0.5438254576838756
2025-07-21,0.9167802361234049
2025-07-22,-0.9057284530462647
2025-07-23,0.8861858609468983
2025-07-24,0.22140212184907213
2025-07-25,0.18053633268727567
2025-07-26,-0.03775242306344425
2025-07-27,-0.012346195092715445
2025-07-28,0.13133145706514399
2025-07-29,0.15210110808500119
2025-07-30,-0.2669586849629435
2025-07-31,0.09760253880852943
2025-08-01,0.3748847418803078
2025-08-02,0.4012461951348967
2025-08-03,-0.3955624583542859
2025-08-04,0.4742819818101806
2025-08-05,0.34404211111289545
2025-08-06,1.3738138452432402
2025-08-07,0.7812814627831387
2025-08-08,0.9960781130387684
2025-08-09,0.5430775025090717
2025-08-10,0.13917407654905664
2025-08-11,0.7225632902280932
2025-08-12,0.3943972027354608
2025-08-13,1.1654749730501177
2025-08-14,0.394711977552185
2025-08-15,0.3478115351125504
2025-08-16,-0.21324424836853717
2025-08-17,-0.13320568565690963
2025-08-18,1.1753921803432281
2025-08-19,0.006659555366500781
2025-08-20,0.5141172527069241
2025-08-21,0.7279741574003418
2025-08-22,0.8775322010960761
2025-08-23,0.4484726261435061
2025-08-24,0.09210117860929633
2025-08-25,0.05112969030935779
2025-08-26,-0.41403007248746754
2025-08-27,-0.203146436144477
2025-08-28,0.7605961097585259
2025-08-29,0.20662679142176854
2025-08-30,0.044763967898608405
2025-08-31,-0.1482119929599606
2025-09-01,-1.1915308308661483
2025-09-02,-1.0835333013309392
2025-09-03,-1.209961368062592
2025-09-04,-1.2590119109706939
2025-09-05,0.46075585595528384
2025-09-06,-0.8165756549002245
2025-09-07,-0.43653631470363935
2025-09-08,-0.9635573752110392
2025-09-09,-1.0331985442521099
2025-09-10,-1.159169293640594
2025-09-11,-0.644459722364079
2025-09-12,-1.0899522241751314
2025-09-13,-0.5495922066451129
2025-09-14,1.04120717093852
2025-09-15,-0.08590527604523505
2025-09-16,-0.6802108737537275
2025-09-17,-0.48350005394844414
2025-09-18,-0.6952875586265903
2025-09-19,-1.0710327301025926
2025-09-20,-0.34434135413155836
2025-09-21,0.27579752216020226
2025-09-22,-0.44941942743235863
2025-09-23,-0.11553352335484579
2025-09-24,-1.1632574032809406
2025-09-25,-0.8714678491306334
2025-09-26,-1.0887558597705878
2025-09-27,0.030314036495056134
2025-09-28,0.07950950920347581
2025-09-29,-0.9069428262438851
2025-09-30,0.4692141208832841
2025-10-01,0.03961930169877973
2025-10-02,-0.2708732499619672
2025-10-03,0.5444639423339251
2025-10-04,-0.06105632711194612
2025-10-05,-0.6761051661218754
2025-10-06,-0.21621500351247036
2025-10-07,0.36389575132496227
2025-10-08,-0.09688008381092407
2025-10-09,-0.688815227634882
2025-10-10,-0.6854951886590785
2025-10-11,-0.08948487499255997
2025-10-12,-0.6350753497986564
2025-10-13,-0.7464887957615117
2025-10-14,0.8074155121336015
2025-10-15,0.4245933849523171
2025-10-16,0.07249695731350007
2025-10-17,-0.029856045435083245
