date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-05-02,3.5,0.5,2,0.4359424062451331,0.4359424062451331
2025-05-03,3.0,0.0,2,-0.13297977909334274,0.13740899554824476
2025-05-04,3.0,0.0,3,-0.13297977909334274,0.03822230419970092
2025-05-05,3.0,0.0,2,-0.13297977909334274,-0.011128895422902742
2025-05-06,3.0,0.0,2,-0.13297977909334274,-0.040547219777735226
2025-05-07,4.0,,1,1.004864591583609,0.17946939218208102
2025-05-08,4.5,0.5,2,1.5737867769220848,0.4423716599549214
2025-05-09,3.0,1.0,3,-0.13297977909334274,0.3432339491910835
2025-05-12,3.0,,1,-0.13297977909334274,0.26711793510433773
2025-05-15,3.0,,1,-0.13297977909334274,0.20710256398889992
2025-05-16,2.0,1.0,3,-1.2708241497702943,-0.002887301008520658
2025-05-17,2.5,4.5,2,-0.7019019644318185,-0.09767459285262454
2025-05-18,2.0,2.0,2,-1.2708241497702943,-0.25044207930477536
2025-05-19,2.6666666666666665,2.3333333333333335,3,-0.5122612359856601,-0.2833532135946259
2025-05-20,3.0,3.0,3,-0.13297977909334274,-0.265026917092785
2025-05-21,5.0,,1,2.1427089622605604,0.020528374474999736
2025-05-23,5.0,,1,2.1427089622605604,0.2662406669933108
2025-05-24,1.0,,1,-2.408668520447246,-0.03694761562244866
2025-05-26,3.0,0.0,2,-0.13297977909334274,-0.04762872898638748
2025-05-27,3.0,8.0,2,-0.13297977909334274,-0.05696363467725096
2025-05-28,3.0,1.0,3,-0.13297977909334274,-0.06515394730849076
2025-05-29,5.0,,1,2.1427089622605604,0.16956961300537723
2025-05-30,3.6666666666666665,0.33333333333333326,3,0.6255831346912915,0.21747300237232525
2025-06-01,2.6666666666666665,2.3333333333333335,3,-0.5122612359856601,0.14163269041536503
2025-06-02,4.0,,1,1.004864591583609,0.2304895608911366
2025-06-03,2.0,0.0,2,-1.2708241497702943,0.07727829109326911
2025-06-04,3.0,,1,-0.13297977909334274,0.05598669116392511
2025-06-07,3.0,,1,-0.13297977909334274,0.03698395367823053
2025-06-08,4.0,,1,1.004864591583609,0.13370749358650583
2025-06-10,3.5,0.5,2,0.4359424062451331,0.1637409371601099
2025-06-11,3.0,,1,-0.13297977909334274,0.134404908708985
2025-06-12,4.333333333333333,0.33333333333333326,3,1.3841460484759258,0.2573989784262714
2025-06-13,4.0,2.0,2,1.004864591583609,0.3306580412054148
2025-06-14,4.333333333333333,1.3333333333333335,3,1.3841460484759258,0.4335262719883478
2025-06-15,3.0,0.0,2,-0.13297977909334274,0.3783953149113869
2025-06-16,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,0.25518282325545844
2025-06-18,4.0,,1,1.004864591583609,0.3277195881174251
2025-06-19,2.0,1.0,3,-1.2708241497702943,0.1734324001164868
2025-06-20,2.5,4.5,2,-0.7019019644318185,0.08913636413509242
2025-06-21,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,0.10424103399337921
2025-06-23,2.0,,1,-1.2708241497702943,-0.027670735451612267
2025-06-24,1.0,0.0,2,-2.408668520447246,-0.25570552561302723
2025-06-25,3.6666666666666665,0.33333333333333337,3,0.6255831346912915,-0.17142817260341656
2025-06-26,3.5,0.5,2,0.4359424062451331,-0.1134240178244066
2025-06-28,3.0,,1,-0.13297977909334274,-0.11528931822802248
2025-06-29,4.0,,1,1.004864591583609,-0.008563102507577686
2025-06-30,3.5,0.5,2,0.4359424062451331,0.03374618241605407
2025-07-01,3.0,,1,-0.13297977909334274,0.017891108593291235
2025-07-02,2.3333333333333335,2.333333333333333,3,-0.891542692877977,-0.06852208084646376
2025-07-04,3.0,3.0,3,-0.13297977909334274,-0.07464222236121351
2025-07-06,3.5,0.5,2,0.4359424062451331,-0.02619568694712484
2025-07-07,2.0,2.0,2,-1.2708241497702943,-0.14421978816710143
2025-07-08,3.5,0.5,2,0.4359424062451331,-0.08923514483729951
2025-07-11,2.3333333333333335,1.3333333333333335,3,-0.891542692877977,-0.16523565772081056
2025-07-12,2.0,1.0,3,-1.2708241497702943,-0.269917968652631
2025-07-13,2.3333333333333335,1.3333333333333335,3,-0.891542692877977,-0.32875229142890094
2025-07-14,3.3333333333333335,2.333333333333333,3,0.24630167779897463,-0.27434582118934664
2025-07-15,4.666666666666667,0.33333333333333326,3,1.7634275053682436,-0.08161442366793677
2025-07-16,1.0,0.0,3,-2.408668520447246,-0.3016391418835507
2025-07-17,3.0,1.0,3,-0.13297977909334274,-0.2856966469553185
2025-07-18,3.3333333333333335,0.33333333333333326,3,0.24630167779897463,-0.23542209630376065
2025-07-19,4.0,1.0,3,1.004864591583609,-0.11823971711519977
2025-07-20,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,-0.1912865576944377
2025-07-21,2.6666666666666665,0.33333333333333337,3,-0.5122612359856601,-0.22160049933386008
2025-07-22,3.0,0.0,3,-0.13297977909334274,-0.21323225481153799
2025-07-23,2.6666666666666665,2.333333333333333,3,-0.5122612359856601,-0.24146458123615255
2025-07-24,2.0,3.0,3,-1.2708241497702943,-0.33863654803669063
2025-07-25,3.6666666666666665,0.33333333333333337,3,0.6255831346912915,-0.24762510556789766
2025-07-26,3.6666666666666665,1.3333333333333333,3,0.6255831346912915,-0.1652133749905916
2025-07-27,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,-0.23375597775422177
2025-07-28,4.0,0.0,3,1.004864591583609,-0.11687999279586841
2025-07-29,3.6666666666666665,1.3333333333333333,3,0.6255831346912915,-0.04682716978801843
