date,Y_roll_mean_30,Y_roll_std_30
2025-05-15,,
2025-05-16,,
2025-05-19,,
2025-05-20,,
2025-05-21,-0.46104786092369887,0.26266841367525057
2025-05-22,-0.45403609624585606,0.23556473738130398
2025-05-23,-0.3718366303674583,0.30584236666861475
2025-05-26,-0.3268143674862908,0.31047188788622343
2025-05-27,-0.24840014661345722,0.37374162778251363
2025-05-28,-0.22238478690103963,0.36184317342479966
2025-05-29,-0.0635281102558925,0.6288301160097739
2025-05-30,-0.060177923438036345,0.5996782988505341
2025-06-03,-0.06803214295344882,0.5748462207734051
2025-06-04,-0.0817238648325935,0.5546652796325755
2025-06-05,-0.09052708791487604,0.5355751752143358
2025-06-06,-0.08776528163445882,0.5175326961668196
2025-06-09,-0.08858970868765245,0.5011104074313505
2025-06-10,-0.10669730568896985,0.49218116452593746
2025-06-11,-0.10871373223009465,0.47839486491172756
2025-06-12,-0.1044578734471778,0.4660241878092884
2025-06-13,-0.07031382977443994,0.4804183036968762
2025-06-16,-0.025449227091391455,0.5139002858478752
2025-06-17,0.0008023784621844402,0.5176288534145693
2025-06-18,0.0070389440889862135,0.5071721155400456
2025-06-19,0.004947072686829878,0.49660377043932535
2025-06-20,0.007329014718887236,0.48672189951338546
2025-06-23,0.012189163805119873,0.4779377640182759
2025-06-24,0.0013683786720090313,0.4724858117667001
2025-06-25,-0.011083346083332618,0.4687922799051013
2025-06-26,-0.030338893090465602,0.47255829220190465
2025-06-27,-0.02881172360382447,0.471902179415746
2025-06-30,-0.02046701441793482,0.470275047873903
2025-07-01,0.028790072653820564,0.4642813682256932
2025-07-02,0.05828572315478942,0.4687771546145972
2025-07-03,0.10884849503824824,0.4661655849860689
2025-07-04,0.14812207590145215,0.46978072879738814
2025-07-07,0.14597770970159202,0.4700538424091033
2025-07-08,0.15892233783185492,0.4709094442497135
2025-07-09,0.16340064652207387,0.47370421567704285
2025-07-10,0.1753432733636125,0.4742651591511913
2025-07-11,0.1566681717263487,0.4280660029490915
2025-07-14,0.18381922649929577,0.44186514191065485
2025-07-15,0.21588253496442697,0.4506959097738352
2025-07-16,0.21338407932161194,0.45362158852149703
2025-07-17,0.20079307337351848,0.4708036983849658
2025-07-18,0.18298317550767704,0.49018180802949196
2025-07-21,0.15923318368762757,0.5207617145457539
2025-07-22,0.13705682415811193,0.5588128500597975
2025-07-23,0.10443765706482508,0.6026841378804766
2025-07-24,0.06809046293426953,0.6422538736959544
2025-07-25,-0.0023455046190710223,0.6942481229520234
2025-07-28,-0.041473308424175334,0.673430713075782
2025-07-29,-0.061549432723537516,0.6632160107276996
2025-07-30,-0.06853412607655997,0.6620083076850877
2025-07-31,-0.056184562604374086,0.6659017038396701
2025-08-01,-0.031770805273734645,0.683755836587781
2025-08-04,-0.0108513791138067,0.698586143192203
2025-08-05,0.03129464373701647,0.7189580627387963
2025-08-06,0.09086500450350826,0.7583969444641488
2025-08-07,0.14105534591134025,0.7616859078891951
2025-08-08,0.14066431683091887,0.7618715031197145
2025-08-11,0.16986857616744422,0.7734627678205692
2025-08-12,0.154753913316648,0.767394094866333
2025-08-13,0.17944666413140506,0.7922240069039818
2025-08-14,0.19844426109825056,0.8145986707770686
2025-08-15,0.20509387369385437,0.8201296883740906
2025-08-18,0.2138873394698805,0.8199016160987375
2025-08-19,0.20444127303272214,0.8195937693213994
2025-08-20,0.19982340297299694,0.8181828284202622
2025-08-21,0.2334043681201637,0.8456236302219629
2025-08-22,0.2520794697574275,0.8682173220416404
2025-08-25,0.27654056580572034,0.8938883636136127
2025-08-26,0.2991237045145721,0.9158473735338575
2025-08-27,0.3460290855024594,0.9182989502955757
2025-08-28,0.37215250435326774,0.9017060645336658
2025-08-29,0.44234163033990187,0.9069214274408179
2025-09-01,0.5203189287510956,0.8956486419051234
2025-09-02,0.578613848405763,0.8432927785236043
2025-09-03,0.6462018446456372,0.7811249132516305
2025-09-04,0.7103618718944688,0.7071011030495377
2025-09-05,0.8112135598649847,0.5863496161984113
2025-09-08,0.8609472216636539,0.5550493064695363
2025-09-09,0.870317912328563,0.5418099665138874
2025-09-10,0.854786448516366,0.5750300396671753
2025-09-11,0.8894990766746215,0.57339004100093
2025-09-12,0.8853402186223843,0.5745182562202656
2025-09-15,0.8103857664852375,0.7190982712004975
2025-09-16,0.8284283423617537,0.7300415107366504
2025-09-17,0.8316836581095445,0.7330160538550605
2025-09-18,0.8023945646697358,0.7469139503499843
2025-09-19,0.7586693796455016,0.8409715619439925
2025-09-22,0.7720152146802728,0.8462528150538533
2025-09-23,0.8135547063783302,0.8495430700597218
2025-09-24,0.743120640208821,0.8946067351635927
2025-09-25,0.6911035214586353,0.901125667209314
2025-09-26,0.6380019156496266,0.9312460773338446
2025-09-29,0.6304696863609894,0.9348069449748838
2025-09-30,0.642781518567719,0.9299076435481263
2025-10-09,0.5806668205211206,1.0074342960086193
2025-10-10,0.483875641863433,1.066027995791094
2025-10-13,0.40398507541997347,1.0750795645903557
2025-10-14,0.3227209529832422,1.0795490121122782
2025-10-15,0.22260812672858096,1.1076979238067595
2025-10-16,0.1359826047069328,1.1400849036607608
2025-10-17,0.07870012718782063,1.1796479994261897
2025-10-20,-0.02230627570916187,1.1812638004821452
2025-10-21,-0.12401670256763946,1.1747844046210538
2025-10-22,-0.18576915084030873,1.1803375486788221
2025-10-23,-0.24466540804814307,1.1681010055090826
2025-10-24,-0.28850681713347137,1.151688175389903
2025-10-27,-0.365400825034806,1.1023826249475728
2025-10-28,-0.41877191454653373,1.0601856337852584
