lag,corr
0,0.15855324767667006
1,0.20401797446213493
2,0.07431503379673768
3,0.010771178724475325
4,-0.037824385843696275
5,-0.14492767672226448
6,-0.24734957526846132
7,-0.24245156286243155
8,-0.11321444613648575
9,-0.05250779485435511
10,-0.061546584176057566
11,-0.11676586514404276
12,-0.06421119638678262
13,-0.017742356395715322
14,0.017110257948373824
15,0.04884952819903627
16,0.033246517102189795
17,0.07469556232336462
18,-0.06510452916150315
19,0.05312074518918201
20,0.06562845312984311
